,model,celltype,feature,source
22984,Sei,MDA-MB-231_Epithelium_Breast,JUN,Cistrome Project | ID:56634
22985,Sei,VCaP_Epithelium_Prostate,AR,Cistrome Project | ID:5666
22986,Sei,Prostate,FOXA1,Cistrome Project | ID:56662
22987,Sei,Prostate,HOXB13,Cistrome Project | ID:56663
22988,Sei,LNCaP_Epithelium_Prostate,HOXB13,Cistrome Project | ID:56664
22989,Sei,LHSAR_Epithelium_Prostate,FOXA1,Cistrome Project | ID:56665
22990,Sei,LHSAR_Epithelium_Prostate,HOXB13,Cistrome Project | ID:56666
22991,Sei,LHSAR_Epithelium_Prostate,HOXB13,Cistrome Project | ID:56667
22992,Sei,LHSAR_Epithelium_Prostate,HOXB13,Cistrome Project | ID:56668
22993,Sei,LHSAR_Epithelium_Prostate,AR,Cistrome Project | ID:56669
22994,Sei,VCS2_Epithelium_Prostate,AR,Cistrome Project | ID:5667
22995,Sei,LHSAR_Epithelium_Prostate,AR,Cistrome Project | ID:56670
22996,Sei,GM10861_Lymphocyte_Blood,VDR,Cistrome Project | ID:567
22997,Sei,LNCaP_Epithelium_Prostate,NKX3-1,Cistrome Project | ID:5677
22998,Sei,LNCaP_Epithelium_Prostate,NKX3-1,Cistrome Project | ID:5678
22999,Sei,LNCaP_Epithelium_Prostate,FOXA1,Cistrome Project | ID:5679
23000,Sei,Neural_crest_cell_Cranial,H3K27ac,Cistrome Project | ID:56797
23001,Sei,Neural_crest_cell_Cranial,H3K27ac,Cistrome Project | ID:56798
23002,Sei,Neural_crest_cell_Cranial,H3K27ac,Cistrome Project | ID:56799
23003,Sei,LNCaP_Epithelium_Prostate,FOXA1,Cistrome Project | ID:5680
23004,Sei,Neural_crest_cell_Cranial,H3K27ac,Cistrome Project | ID:56800
23005,Sei,Neural_crest_cell_Cranial,H3K27ac,Cistrome Project | ID:56801
23006,Sei,Neural_crest_cell_Cranial,H3K27ac,Cistrome Project | ID:56802
23007,Sei,Neural_crest_cell_Cranial,H3K27ac,Cistrome Project | ID:56803
23008,Sei,Neural_crest_cell_Cranial,H3K27ac,Cistrome Project | ID:56804
23009,Sei,Neural_crest_cell_Cranial,H3K27ac,Cistrome Project | ID:56805
23010,Sei,Neural_crest_cell_Cranial,H3K27ac,Cistrome Project | ID:56806
23011,Sei,Neural_crest_cell_Cranial,H3K27ac,Cistrome Project | ID:56807
23012,Sei,Neural_crest_cell_Cranial,H3K4me1,Cistrome Project | ID:56808
23013,Sei,Neural_crest_cell_Cranial,H3K4me1,Cistrome Project | ID:56809
23014,Sei,Neural_crest_cell_Cranial,H3K4me3,Cistrome Project | ID:56810
23015,Sei,Neural_crest_cell_Cranial,H3K4me3,Cistrome Project | ID:56811
23016,Sei,Neural_crest_cell_Cranial,H3K4me3,Cistrome Project | ID:56812
23017,Sei,Neural_crest_cell_Cranial,H3K27me3,Cistrome Project | ID:56813
23018,Sei,Neural_crest_cell_Cranial,EP300,Cistrome Project | ID:56814
23019,Sei,Neural_crest_cell_Cranial,EP300,Cistrome Project | ID:56815
23020,Sei,Neural_crest_cell_Cranial,EP300,Cistrome Project | ID:56816
23021,Sei,Neural_crest_cell_Cranial,NR2F1,Cistrome Project | ID:56817
23022,Sei,Neural_crest_cell_Cranial,NR2F1,Cistrome Project | ID:56818
23023,Sei,Neural_crest_cell_Cranial,TFAP2A,Cistrome Project | ID:56819
23024,Sei,Neural_crest_cell_Cranial,TFAP2A,Cistrome Project | ID:56820
23025,Sei,Neural_crest_cell_Cranial,TFAP2A,Cistrome Project | ID:56821
23026,Sei,K562_Erythroblast_Bone_Marrow,KRAB,Cistrome Project | ID:56843
23027,Sei,K562_Erythroblast_Bone_Marrow,KRAB,Cistrome Project | ID:56844
23028,Sei,K562_Erythroblast_Bone_Marrow,KRAB,Cistrome Project | ID:56849
23029,Sei,K562_Erythroblast_Bone_Marrow,KRAB,Cistrome Project | ID:56850
23030,Sei,K562_Erythroblast_Bone_Marrow,KRAB,Cistrome Project | ID:56855
23031,Sei,K562_Erythroblast_Bone_Marrow,KRAB,Cistrome Project | ID:56856
23032,Sei,K562_Erythroblast_Bone_Marrow,H3K9me3,Cistrome Project | ID:56857
23033,Sei,K562_Erythroblast_Bone_Marrow,H3K9me3,Cistrome Project | ID:56858
23034,Sei,K562_Erythroblast_Bone_Marrow,H3K9me3,Cistrome Project | ID:56859
23035,Sei,K562_Erythroblast_Bone_Marrow,H3K9me3,Cistrome Project | ID:56860
23036,Sei,K562_Erythroblast_Bone_Marrow,H3K9me3,Cistrome Project | ID:56863
23037,Sei,K562_Erythroblast_Bone_Marrow,H3K9me3,Cistrome Project | ID:56864
23038,Sei,K562_Erythroblast_Bone_Marrow,H3K9me3,Cistrome Project | ID:56865
23039,Sei,K562_Erythroblast_Bone_Marrow,H3K9me3,Cistrome Project | ID:56866
23040,Sei,K562_Erythroblast_Bone_Marrow,H3K9me3,Cistrome Project | ID:56867
23041,Sei,K562_Erythroblast_Bone_Marrow,H3K9me3,Cistrome Project | ID:56868
23042,Sei,K562_Erythroblast_Bone_Marrow,H3K9me3,Cistrome Project | ID:56869
23043,Sei,K562_Erythroblast_Bone_Marrow,H3K9me3,Cistrome Project | ID:56870
23044,Sei,K562_Erythroblast_Bone_Marrow,H3K9me3,Cistrome Project | ID:56871
23045,Sei,SMMC-7721_Liver,PBX3,Cistrome Project | ID:56901
23046,Sei,MCF-7_Epithelium_Breast,ESR1,Cistrome Project | ID:56902
23047,Sei,MCF-7_Epithelium_Breast,ESR1,Cistrome Project | ID:56903
23048,Sei,MCF-7_Epithelium_Breast,ESR1,Cistrome Project | ID:56904
23049,Sei,MCF-7_Epithelium_Breast,ESR1,Cistrome Project | ID:56905
23050,Sei,T_Lymphocyte_Blood,H3K27ac,Cistrome Project | ID:56918
23051,Sei,T_Lymphocyte_Blood,H3K27ac,Cistrome Project | ID:56919
23052,Sei,T_Lymphocyte_Blood,H3K27ac,Cistrome Project | ID:56920
23053,Sei,T_Lymphocyte_Blood,H3K27ac,Cistrome Project | ID:56921
23054,Sei,T_Lymphocyte_Blood,H3K27ac,Cistrome Project | ID:56922
23055,Sei,T_Lymphocyte_Blood,H3K27ac,Cistrome Project | ID:56923
23056,Sei,T_Lymphocyte_Blood,H3K27ac,Cistrome Project | ID:56924
23057,Sei,T_Lymphocyte_Synovial_Fluid,H3K27ac,Cistrome Project | ID:56925
23058,Sei,T_Lymphocyte_Synovial_Fluid,H3K27ac,Cistrome Project | ID:56927
23059,Sei,T_Lymphocyte_Blood,H3K27ac,Cistrome Project | ID:56928
23060,Sei,T_Lymphocyte_Synovial_Fluid,H3K27ac,Cistrome Project | ID:56929
23061,Sei,T_Lymphocyte_Synovial_Fluid,H3K27ac,Cistrome Project | ID:56930
23062,Sei,T_Lymphocyte_Synovial_Fluid,H3K27ac,Cistrome Project | ID:56931
23063,Sei,RS4_B_Lymphocyte,H3K4me1,Cistrome Project | ID:56934
23064,Sei,RS4_B_Lymphocyte,H3K4me2,Cistrome Project | ID:56935
23065,Sei,RS4_B_Lymphocyte,H3K4me3,Cistrome Project | ID:56936
23066,Sei,RS4_B_Lymphocyte,H3K27ac,Cistrome Project | ID:56937
23067,Sei,RS4_B_Lymphocyte,SPI1,Cistrome Project | ID:56943
23068,Sei,RS4_B_Lymphocyte,H3K4me1,Cistrome Project | ID:56945
23069,Sei,RS4_B_Lymphocyte,H3K4me2,Cistrome Project | ID:56946
23070,Sei,RS4_B_Lymphocyte,H3K4me3,Cistrome Project | ID:56947
23071,Sei,RS4_B_Lymphocyte,H3K27ac,Cistrome Project | ID:56948
23072,Sei,RS4_B_Lymphocyte,NR3C1,Cistrome Project | ID:56951
23073,Sei,RS4_B_Lymphocyte,SPI1,Cistrome Project | ID:56953
23074,Sei,HeLa_Epithelium_Cervix,H3K4me3,Cistrome Project | ID:56954
23075,Sei,HeLa_Epithelium_Cervix,H3K4me3,Cistrome Project | ID:56955
23076,Sei,HeLa_Epithelium_Cervix,POLR2A,Cistrome Project | ID:56956
23077,Sei,HeLa_Epithelium_Cervix,H3K4me3,Cistrome Project | ID:56957
23078,Sei,HeLa_Epithelium_Cervix,GTF2B,Cistrome Project | ID:56958
23079,Sei,HeLa_Epithelium_Cervix,H3K4me3,Cistrome Project | ID:56959
23080,Sei,HeLa_Epithelium_Cervix,GTF2B,Cistrome Project | ID:56961
23081,Sei,HeLa_Epithelium_Cervix,GTF2B,Cistrome Project | ID:56962
23082,Sei,HeLa_Epithelium_Cervix,POLR2A,Cistrome Project | ID:56964
23083,Sei,HeLa_Epithelium_Cervix,POLR2A,Cistrome Project | ID:56965
23084,Sei,HeLa_Epithelium_Cervix,POLR2A,Cistrome Project | ID:56968
23085,Sei,HeLa_Epithelium_Cervix,POLR2A,Cistrome Project | ID:56969
23086,Sei,HeLa_Epithelium_Cervix,POLR2A,Cistrome Project | ID:56970
23087,Sei,HeLa_Epithelium_Cervix,POLR2A,Cistrome Project | ID:56971
23088,Sei,HeLa_Epithelium_Cervix,POLR2A,Cistrome Project | ID:56972
23089,Sei,HeLa_Epithelium_Cervix,POLR2A,Cistrome Project | ID:56973
23090,Sei,HeLa_Epithelium_Cervix,POLR2A,Cistrome Project | ID:56974
23091,Sei,HeLa_Epithelium_Cervix,H3K4me3,Cistrome Project | ID:56975
23092,Sei,HeLa_Epithelium_Cervix,POLR2A,Cistrome Project | ID:56976
23093,Sei,HeLa_Epithelium_Cervix,POLR2A,Cistrome Project | ID:56977
23094,Sei,HeLa_Epithelium_Cervix,GTF2B,Cistrome Project | ID:56978
23095,Sei,HeLa_Epithelium_Cervix,H3K4me3,Cistrome Project | ID:56979
23096,Sei,HeLa_Epithelium_Cervix,POLR2A,Cistrome Project | ID:56980
23097,Sei,HeLa_Epithelium_Cervix,POLR2A,Cistrome Project | ID:56981
23098,Sei,HeLa_Epithelium_Cervix,GTF2B,Cistrome Project | ID:56982
23099,Sei,HEK293_Epithelium_Embryonic_Kidney,H3K4me3,Cistrome Project | ID:56993
23100,Sei,HEK293_Epithelium_Embryonic_Kidney,H3K4me3,Cistrome Project | ID:56994
23101,Sei,Colon,DACOR1,Cistrome Project | ID:56997
23102,Sei,Cancer_stem_cell,H3K4me1,Cistrome Project | ID:57009
23103,Sei,Plasmablast,H3K4me1,Cistrome Project | ID:57010
23104,Sei,Plasmablast,H3K27ac,Cistrome Project | ID:57011
23105,Sei,Plasmablast,H3K4me1,Cistrome Project | ID:57013
23106,Sei,Plasmablast,H3K27ac,Cistrome Project | ID:57014
23107,Sei,Prefrontal,H3K27ac,Cistrome Project | ID:57018
23108,Sei,Prefrontal,H3K4me3,Cistrome Project | ID:57019
23109,Sei,Hippocampus,H3K27ac,Cistrome Project | ID:57021
23110,Sei,Hippocampus,H3K4me3,Cistrome Project | ID:57022
23111,Sei,Brain,H3K27ac,Cistrome Project | ID:57024
23112,Sei,Brain,H3K27ac,Cistrome Project | ID:57026
23113,Sei,Brain,H3K27ac,Cistrome Project | ID:57028
23114,Sei,Brain,H3K27ac,Cistrome Project | ID:57030
23115,Sei,Brain,H3K27ac,Cistrome Project | ID:57032
23116,Sei,Brain,H3K27ac,Cistrome Project | ID:57034
23117,Sei,Brain,H3K27ac,Cistrome Project | ID:57036
23118,Sei,Brain,H3K27ac,Cistrome Project | ID:57038
23119,Sei,Brain,H3K27ac,Cistrome Project | ID:57040
23120,Sei,Brain,H3K27ac,Cistrome Project | ID:57044
23121,Sei,Brain,H3K27ac,Cistrome Project | ID:57046
23122,Sei,Brain,H3K27ac,Cistrome Project | ID:57048
23123,Sei,Brain,H3K4me1,Cistrome Project | ID:57049
23124,Sei,Brain,H3K4me3,Cistrome Project | ID:57050
23125,Sei,Brain,H3K27ac,Cistrome Project | ID:57052
23126,Sei,Brain,H3K27ac,Cistrome Project | ID:57054
23127,Sei,Brain,H3K4me1,Cistrome Project | ID:57055
23128,Sei,Brain,H3K4me3,Cistrome Project | ID:57056
23129,Sei,Brain,H3K27ac,Cistrome Project | ID:57058
23130,Sei,Brain,H3K4me1,Cistrome Project | ID:57059
23131,Sei,Brain,H3K4me3,Cistrome Project | ID:57060
23132,Sei,Brain,H3K27ac,Cistrome Project | ID:57062
23133,Sei,Brain,H3K4me1,Cistrome Project | ID:57063
23134,Sei,Brain,H3K4me3,Cistrome Project | ID:57064
23135,Sei,Brain,H3K4me1,Cistrome Project | ID:57066
23136,Sei,Brain,H3K4me3,Cistrome Project | ID:57067
23137,Sei,Brain,H3K4me1,Cistrome Project | ID:57068
23138,Sei,Brain,H3K4me3,Cistrome Project | ID:57069
23139,Sei,Brain,H3K4me3,Cistrome Project | ID:57070
23140,Sei,Brain,H3K4me1,Cistrome Project | ID:57072
23141,Sei,Brain,H3K4me1,Cistrome Project | ID:57073
23142,Sei,Brain,H3K4me3,Cistrome Project | ID:57075
23143,Sei,Brain,H3K4me3,Cistrome Project | ID:57077
23144,Sei,Brain,H3K4me1,Cistrome Project | ID:57078
23145,Sei,Brain,H3K4me3,Cistrome Project | ID:57079
23146,Sei,Brain,H3K4me3,Cistrome Project | ID:57081
23147,Sei,Brain,H3K4me3,Cistrome Project | ID:57083
23148,Sei,Brain,H3K4me3,Cistrome Project | ID:57085
23149,Sei,Brain,H3K4me3,Cistrome Project | ID:57087
23150,Sei,HCT-116_Colon,POLR2A,Cistrome Project | ID:57088
23151,Sei,HCT-116_Colon,POLR2A,Cistrome Project | ID:57089
23152,Sei,HCT-116_Colon,TRIM28,Cistrome Project | ID:57090
23153,Sei,HCT-116_Colon,LARP7,Cistrome Project | ID:57091
23154,Sei,HCT-116_Colon,HEXIM1,Cistrome Project | ID:57092
23155,Sei,HCT-116_Colon,CDK9,Cistrome Project | ID:57093
23156,Sei,HCT-116_Colon,H3K4me3,Cistrome Project | ID:57094
23157,Sei,HCT-116_Colon,H3K4me1,Cistrome Project | ID:57095
23158,Sei,HCT-116_Colon,H3K27ac,Cistrome Project | ID:57096
23159,Sei,RL95-2_Uterus,EPO,Cistrome Project | ID:57110
23160,Sei,RL95-2_Uterus,EPO,Cistrome Project | ID:57111
23161,Sei,RL95-2_Uterus,LEF1,Cistrome Project | ID:57114
23162,Sei,RL95-2_Uterus,LEF1,Cistrome Project | ID:57115
23163,Sei,MCF-7_Epithelium_Breast,FOXM1,Cistrome Project | ID:57117
23164,Sei,MCF-7_Epithelium_Breast,FOXM1,Cistrome Project | ID:57118
23165,Sei,MCF-7_Epithelium_Breast,FOXM1,Cistrome Project | ID:57119
23166,Sei,Activated_Treg,H3K27ac,Cistrome Project | ID:57149
23167,Sei,Activated_Treg,H3K27ac,Cistrome Project | ID:57150
23168,Sei,Activated_Treg,H3K27ac,Cistrome Project | ID:57151
23169,Sei,Activated_Treg,H3K27ac,Cistrome Project | ID:57152
23170,Sei,Activated_Treg,H3K27ac,Cistrome Project | ID:57153
23171,Sei,Activated_Treg,H3K27ac,Cistrome Project | ID:57154
23172,Sei,T_Lymphocyte,H3K27ac,Cistrome Project | ID:57156
23173,Sei,Activated_Treg,H3K27ac,Cistrome Project | ID:57158
23174,Sei,Resting_Treg,H3K27ac,Cistrome Project | ID:57159
23175,Sei,T_Lymphocyte,H3K27ac,Cistrome Project | ID:57160
23176,Sei,T_Lymphocyte,H3K27ac,Cistrome Project | ID:57161
23177,Sei,Resting_Treg,H3K27ac,Cistrome Project | ID:57162
23178,Sei,Resting_Treg,H3K27ac,Cistrome Project | ID:57163
23179,Sei,T_Lymphocyte,H3K27ac,Cistrome Project | ID:57164
23180,Sei,MOLM-14_Myeloid_Cell,CDK8,Cistrome Project | ID:57165
23181,Sei,MOLM-14_Myeloid_Cell,CDK8,Cistrome Project | ID:57167
23182,Sei,MOLM-14_Myeloid_Cell,CDK8,Cistrome Project | ID:57169
23183,Sei,MOLM-14_Myeloid_Cell,CDK8,Cistrome Project | ID:57171
23184,Sei,MOLM-14_Myeloid_Cell,BRD4,Cistrome Project | ID:57173
23185,Sei,MOLM-14_Myeloid_Cell,BRD4,Cistrome Project | ID:57175
23186,Sei,MOLM-14_Myeloid_Cell,BRD4,Cistrome Project | ID:57177
23187,Sei,Embryonic_Stem_Cell,NANOG,Cistrome Project | ID:57188
23188,Sei,MDA-MB-453_Epithelium_Mammary_Gland,AR,Cistrome Project | ID:57277
23189,Sei,MDA-MB-453_Epithelium_Mammary_Gland,AR,Cistrome Project | ID:57278
23190,Sei,MDA-MB-453_Epithelium_Mammary_Gland,AR,Cistrome Project | ID:57279
23191,Sei,MDA-MB-453_Epithelium_Mammary_Gland,AR,Cistrome Project | ID:57280
23192,Sei,Embryonic_Kidney,CTCF,Cistrome Project | ID:57283
23193,Sei,HEK293_Epithelium_Embryonic_Kidney,CTCF,Cistrome Project | ID:57284
23194,Sei,PC-3_Epithelium_Prostate,EP300,Cistrome Project | ID:57301
23195,Sei,PC-3_Epithelium_Prostate,EP300,Cistrome Project | ID:57302
23196,Sei,PC-3_Epithelium_Prostate,EP300,Cistrome Project | ID:57303
23197,Sei,PC-3_Epithelium_Prostate,EP300,Cistrome Project | ID:57304
23198,Sei,PC-3_Epithelium_Prostate,EP300,Cistrome Project | ID:57305
23199,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57310
23200,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57311
23201,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57312
23202,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57315
23203,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57316
23204,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57317
23205,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57325
23206,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57326
23207,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57327
23208,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57328
23209,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57329
23210,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57330
23211,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57331
23212,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57332
23213,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57333
23214,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57334
23215,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57335
23216,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57336
23217,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57337
23218,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57338
23219,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57339
23220,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57340
23221,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57341
23222,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57342
23223,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57352
23224,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57354
23225,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57355
23226,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57356
23227,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57357
23228,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57358
23229,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57359
23230,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57360
23231,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57361
23232,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57363
23233,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57379
23234,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57380
23235,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57381
23236,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57382
23237,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57383
23238,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57384
23239,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57385
23240,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57386
23241,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57387
23242,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57388
23243,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57389
23244,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57390
23245,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57391
23246,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57392
23247,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57393
23248,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57394
23249,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57395
23250,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57396
23251,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57397
23252,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57398
23253,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57399
23254,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57400
23255,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57401
23256,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57402
23257,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57403
23258,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57404
23259,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57405
23260,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57406
23261,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57407
23262,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57408
23263,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57409
23264,Sei,Epithelium_Urinary_Bladder,H2AZ,Cistrome Project | ID:5741
23265,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57410
23266,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57411
23267,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57412
23268,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57413
23269,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57414
23270,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57415
23271,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57416
23272,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57417
23273,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57418
23274,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57419
23275,Sei,Epithelium_Urinary_Bladder,H2AZ,Cistrome Project | ID:5742
23276,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57420
23277,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57421
23278,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57422
23279,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57423
23280,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57424
23281,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57425
23282,Sei,K562_Erythroblast_Bone_Marrow,H3K4me3,Cistrome Project | ID:57426
23283,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57427
23284,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57428
23285,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57430
23286,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57432
23287,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57433
23288,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57434
23289,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57435
23290,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57436
23291,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57437
23292,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57438
23293,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57439
23294,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57440
23295,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57441
23296,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57443
23297,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57444
23298,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57445
23299,Sei,K562_Erythroblast_Bone_Marrow,H3,Cistrome Project | ID:57446
23300,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57447
23301,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57448
23302,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57449
23303,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57450
23304,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57451
23305,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57452
23306,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57453
23307,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57454
23308,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57455
23309,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57456
23310,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57457
23311,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57458
23312,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57459
23313,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57460
23314,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57461
23315,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57462
23316,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57463
23317,Sei,K562_Erythroblast_Bone_Marrow,H3K27ac,Cistrome Project | ID:57464
